subsection_id,paper_id,PMID,PMCID,DOI,title,journal,publication_year,article_type,abstract_review_decision,evidence_role,draft_access_status,verified_access_status,venue_trust_label,source_query_ids,reason
SUB015,pmid-42202490,42202490,PMC13235453,10.1016/j.esmoop.2026.107735,"Safety analyses of the INAVO120 randomised phase III trial of inavolisib or placebo with palbociclib-fulvestrant in patients with PIK3CA-mutated, hormone receptor-positive, HER2-negative, endocrine-resistant advanced breast cancer.",ESMO open,2026,"Journal Article;Randomized Controlled Trial;Clinical Trial, Phase III",include_primary,clinical_or_translational,unknown,pmc_available,unknown,SUB015-Q004,"INAVO120 safety analysis directly evaluates the inavolisib, palbociclib, and fulvestrant resistance-oriented clinical combination."
SUB016,pmid-27604488,27604488,PMC5050154,10.1158/2159-8290.CD-16-0305,Systematic Functional Characterization of Resistance to PI3K Inhibition in Breast Cancer.,Cancer discovery,2016,Journal Article,include_context,review_or_background,unknown,pmc_available,unknown,SUB016-Q002;SUB016-Q003,Resistance background frames future next-generation inhibitor questions but is not itself a next-gen inhibitor paper.
SUB016,pmid-32252811,32252811,PMC7137211,10.1186/s13058-020-01271-0,Everolimus versus alpelisib in advanced hormone receptor-positive HER2-negative breast cancer: targeting different nodes of the PI3K/AKT/mTORC1 pathway with different clinical implications.,Breast cancer research : BCR,2020,"Comparative Study;Journal Article;Research Support, Non-U.S. Gov't;Review",include_context,review_or_background,unknown,pmc_available,unknown,SUB016-Q002;SUB016-Q003,Resistance background frames future next-generation inhibitor questions but is not itself a next-gen inhibitor paper.
SUB016,pmid-33622114,33622114,unknown,10.1080/14656566.2021.1873952,"Alpelisib for the treatment of PIK3CA-mutated, hormone receptor-positive, HER2-negative metastatic breast cancer.",Expert opinion on pharmacotherapy,2021,"Clinical Trial, Phase III;Journal Article;Randomized Controlled Trial",include_context,review_or_background,unknown,abstract_available,unknown,SUB016-Q002;SUB016-Q003,Resistance background frames future next-generation inhibitor questions but is not itself a next-gen inhibitor paper.
SUB016,pmid-33865994,33865994,unknown,10.1016/j.critrevonc.2021.103334,PI3K inhibition in breast cancer: Identifying and overcoming different flavors of resistance.,Critical reviews in oncology/hematology,2021,Journal Article;Review,include_context,review_or_background,unknown,abstract_available,unknown,SUB016-Q002;SUB016-Q003,Resistance background frames future next-generation inhibitor questions but is not itself a next-gen inhibitor paper.
SUB016,pmid-37044095,37044095,PMC10140479,10.1016/j.xcrm.2023.101002,N-acetylcysteine overcomes NF1 loss-driven resistance to PI3Kα inhibition in breast cancer.,Cell reports. Medicine,2023,"Journal Article;Research Support, Non-U.S. Gov't",include_context,review_or_background,unknown,pmc_available,unknown,SUB016-Q002;SUB016-Q003,Resistance background frames future next-generation inhibitor questions but is not itself a next-gen inhibitor paper.
SUB016,pmid-37493631,37493631,PMC10811747,10.1158/1541-7786.MCR-23-0034,CBF-Beta Mitigates PI3K-Alpha-Specific Inhibitor Killing through PIM1 in PIK3CA-Mutant Gastric Cancer.,Molecular cancer research : MCR,2023,"Journal Article;Research Support, Non-U.S. Gov't;Research Support, N.I.H., Extramural",include_context,analogous_context,unknown,pmc_available,unknown,SUB016-Q002;SUB016-Q003,"PIM1-mediated survival during PI3K-alpha inhibitor killing is resistance-mechanism context, not mutant-selective or allosteric PI3K-alpha inhibitor evidence."
SUB016,pmid-38286037,38286037,PMC11627550,10.1016/j.biopha.2024.116217,β1 integrin mediates unresponsiveness to PI3Kα inhibition for radiochemosensitization of 3D HNSCC models.,Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie,2024,Journal Article,include_context,review_or_background,unknown,pmc_available,unknown,SUB016-Q002;SUB016-Q003,Resistance background frames future next-generation inhibitor questions but is not itself a next-gen inhibitor paper.
SUB016,pmid-39709507,39709507,PMC11839470,10.1038/s41417-024-00867-4,PIK3CA mutation fortifies molecular determinants for immune signaling in vascular cancers.,Cancer gene therapy,2024,Journal Article,include_context,review_or_background,unknown,pmc_available,unknown,SUB016-Q002;SUB016-Q003,Resistance background frames future next-generation inhibitor questions but is not itself a next-gen inhibitor paper.
SUB016,pmid-40390333,40390333,unknown,10.1080/07391102.2025.2502137,Exploring a kinase inhibitor targeting PI3KCA mutant cancer cells.,Journal of biomolecular structure & dynamics,2025,"Journal Article;Research Support, Non-U.S. Gov't",include_context,methods_or_assay,unknown,abstract_available,unknown,SUB016-Q002;SUB016-Q003,Kinase-inhibitor exploration in PIK3CA-mutant cells is useful discovery context but not direct allosteric/mutant-selective resistance evidence.
SUB016,pmid-40723456,40723456,PMC12292759,10.3390/biology14070896,In Silico Discovery of a Novel Potential Allosteric PI3Kα Inhibitor Incorporating 3-(2-Chloro-5-fluorophenyl)isoindolin-1-one to Target Head and Neck Squamous Cell Carcinoma.,Biology,2025,Journal Article,include_context,methods_or_assay,unknown,pmc_available,unknown,SUB016-Q002;SUB016-Q003,In silico allosteric PI3K-alpha inhibitor discovery is relevant methods context but lacks primary biological or clinical evidence in the abstract.
SUB016,pmid-40829787,40829787,unknown,10.1146/annurev-pharmtox-082924-022724,Structural Insights into the Development of Inhibitors Against Cancer-Specific Mutations of PI3Kα.,Annual review of pharmacology and toxicology,2025,Journal Article;Review,include_context,review_or_background,unknown,abstract_available,unknown,SUB016-Q001;SUB016-Q002;SUB016-Q003,"Directly addresses mutant-selective/allosteric PI3K-alpha inhibitor design, activity, or resistance-overcoming claims."
SUB016,pmid-42286162,42286162,PMC13338215,10.1038/s41598-026-57722-9,"Identification of PI3K alpha inhibitors through large-scale virtual screening and integrated molecular modeling, biophysical characterization, and ADMET profiling.",Scientific reports,2026,Journal Article,include_context,methods_or_assay,unknown,pmc_available,unknown,SUB016-Q002;SUB016-Q003,"Virtual screening and ADMET profiling are methods context for PI3K-alpha inhibitor discovery, not primary evidence for mutant-selective/allosteric activity or resistance."
SUB016,pmid-37623743,37623743,PMC10618743,10.1158/2159-8290.CD-23-0396,"STX-478, a Mutant-Selective, Allosteric PI3Kα Inhibitor Spares Metabolic Dysfunction and Improves Therapeutic Response in PI3Kα-Mutant Xenografts.",Cancer discovery,2023,"Journal Article;Research Support, Non-U.S. Gov't",include_primary,primary_mechanism,unknown,pmc_available,unknown,SUB016-Q004,Direct STX-478 discovery/preclinical evidence for mutant-selective allosteric PI3K-alpha inhibition and improved therapeutic window.
SUB016,pmid-37916958,37916958,PMC10850944,10.1158/2159-8290.CD-23-0704,Allosteric PI3Kα Inhibition Overcomes On-target Resistance to Orthosteric Inhibitors Mediated by Secondary PIK3CA Mutations.,Cancer discovery,2024,"Journal Article;Research Support, U.S. Gov't, Non-P.H.S.;Research Support, N.I.H., Extramural",include_primary,primary_mechanism,unknown,pmc_available,unknown,SUB016-Q001;SUB016-Q002;SUB016-Q003;SUB016-Q004,Direct evidence that allosteric PI3K-alpha inhibition can overcome secondary PIK3CA on-target resistance to orthosteric inhibitors.
SUB017,pmid-17936563,17936563,unknown,10.1016/j.ccr.2007.08.030,A functional genetic approach identifies the PI3K pathway as a major determinant of trastuzumab resistance in breast cancer.,Cancer cell,2007,"Clinical Trial;Journal Article;Multicenter Study;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't",include_context,analogous_context,unknown,abstract_available,unknown,SUB017-Q003,PI3K pathway determinants of trastuzumab resistance are useful biomarker biology but not PI3K-alpha inhibitor patient selection.
SUB017,pmid-18676830,18676830,PMC2680495,10.1158/0008-5472.CAN-07-6854,"An integrative genomic and proteomic analysis of PIK3CA, PTEN, and AKT mutations in breast cancer.",Cancer research,2008,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't",include_context,clinical_or_translational,unknown,pmc_available,unknown,SUB017-Q001;SUB017-Q002,Integrated PI3K-pathway genomic/proteomic breast-cancer study informs biomarker biology but predates direct clinical PI3K-alpha inhibitor selection.
SUB017,pmid-19738166,19738166,PMC2758310,10.1093/jnci/djp280,Biomarkers predicting clinical outcome of epidermal growth factor receptor-targeted therapy in metastatic colorectal cancer.,Journal of the National Cancer Institute,2009,"Journal Article;Research Support, Non-U.S. Gov't;Review",include_context,review_or_background,unknown,pmc_available,unknown,SUB017-Q001;SUB017-Q002;SUB017-Q003,EGFR-targeted clinical outcome biomarkers provide analogous patient-selection context.
SUB017,pmid-20940279,20940279,unknown,10.1158/1078-0432.CCR-10-1133,PIK3CA mutations may be discordant between primary and corresponding metastatic disease in breast cancer.,Clinical cancer research : an official journal of the American Association for Cancer Research,2010,"Comparative Study;Journal Article;Research Support, Non-U.S. Gov't",include_context,methods_or_assay,unknown,abstract_available,unknown,SUB017-Q001;SUB017-Q002,PIK3CA discordance between primary and metastatic lesions supports biomarker sampling concerns but not PI3K-alpha inhibitor outcome prediction.
SUB017,pmid-21129603,21129603,unknown,10.1016/S0305-7372(10)70012-8,Therapeutic implications of resistance to molecular therapies in metastatic colorectal cancer.,Cancer treatment reviews,2010,"Journal Article;Research Support, Non-U.S. Gov't;Review",include_context,review_or_background,unknown,abstract_available,unknown,SUB017-Q003,Molecular therapy resistance review in colorectal cancer supplies analogous biomarker framework.
SUB017,pmid-21163703,21163703,unknown,10.1016/S1470-2045(10)70209-6,"KRAS, BRAF, PIK3CA, and PTEN mutations: implications for targeted therapies in metastatic colorectal cancer.",The Lancet. Oncology,2010,"Journal Article;Research Support, Non-U.S. Gov't;Review",include_context,review_or_background,unknown,abstract_available,unknown,SUB017-Q001;SUB017-Q002,KRAS/BRAF/PIK3CA/PTEN targeted-therapy review offers broad biomarker background.
SUB017,pmid-21358673,21358673,unknown,10.1038/onc.2011.42,"PIK3CA mutation, but not PTEN loss of function, determines the sensitivity of breast cancer cells to mTOR inhibitory drugs.",Oncogene,2011,"Journal Article;Research Support, Non-U.S. Gov't",include_context,clinical_or_translational,unknown,abstract_available,unknown,SUB017-Q001;SUB017-Q002,"Breast-cancer cell sensitivity to mTOR inhibitors by PIK3CA status is adjacent pathway biomarker context, not PI3K-alpha selection evidence."
SUB017,pmid-21490305,21490305,PMC3112276,10.1158/1535-7163.MCT-10-1089,PI3K pathway mutations and PTEN levels in primary and metastatic breast cancer.,Molecular cancer therapeutics,2011,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't",include_context,methods_or_assay,unknown,pmc_available,unknown,SUB017-Q001;SUB017-Q002,Primary-metastatic PIK3CA/PTEN comparisons inform biomarker discordance but lack PI3K-alpha inhibitor response data.
SUB017,pmid-22039088,22039088,unknown,10.1093/annonc/mdr464,PIK3CA exon 20 mutations as a potential biomarker for resistance to anti-EGFR monoclonal antibodies in KRAS wild-type metastatic colorectal cancer: a systematic review and meta-analysis.,Annals of oncology : official journal of the European Society for Medical Oncology,2011,"Journal Article;Meta-Analysis;Research Support, Non-U.S. Gov't;Systematic Review",include_context,review_or_background,unknown,abstract_available,unknown,SUB017-Q003,PIK3CA exon 20 anti-EGFR resistance meta-analysis is analogous predictive biomarker context.
SUB017,pmid-22422409,22422409,PMC3307149,10.1158/1078-0432.CCR-11-2123,PIK3CA/PTEN mutations and Akt activation as markers of sensitivity to allosteric mTOR inhibitors.,Clinical cancer research : an official journal of the American Association for Cancer Research,2012,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't",include_context,clinical_or_translational,unknown,pmc_available,unknown,SUB017-Q003,PIK3CA/PTEN markers of mTOR inhibitor sensitivity provide pathway biomarker context but do not test PI3K-alpha therapy.
SUB017,pmid-22647972,22647972,unknown,10.1016/j.critrevonc.2012.05.001,Prognostic and predictive biomarkers for epidermal growth factor receptor-targeted therapy in colorectal cancer: beyond KRAS mutations.,Critical reviews in oncology/hematology,2012,Journal Article;Review,include_context,review_or_background,unknown,abstract_available,unknown,SUB017-Q003,EGFR-targeted biomarker review provides analogous predictive-biomarker framework.
SUB017,pmid-22994502,22994502,unknown,10.1517/13543784.2012.726218,Everolimus in the treatment of hormone receptor-positive breast cancer.,Expert opinion on investigational drugs,2012,"Journal Article;Research Support, Non-U.S. Gov't;Review",include_context,review_or_background,unknown,abstract_available,unknown,SUB017-Q003,Everolimus HR-positive breast-cancer review supplies PI3K/mTOR biomarker background.
SUB017,pmid-23144797,23144797,PMC3492590,10.1371/journal.pone.0047020,Multi-purpose utility of circulating plasma DNA testing in patients with advanced cancers.,PloS one,2012,"Journal Article;Research Support, Non-U.S. Gov't",include_context,methods_or_assay,unknown,pmc_available,unknown,SUB017-Q003,Circulating plasma DNA testing review supports liquid-biopsy biomarker context.
SUB017,pmid-23284662,23284662,PMC3524125,10.1371/journal.pone.0051153,"Mutation scanning using MUT-MAP, a high-throughput, microfluidic chip-based, multi-analyte panel.",PloS one,2012,"Journal Article;Research Support, Non-U.S. Gov't",include_context,methods_or_assay,unknown,pmc_available,unknown,SUB017-Q002,MUT-MAP mutation scanning provides assay-method context for biomarker panels.
